"GRID_ID","HURR_FCTR","NONHURR_FCTR"
"0427907706",0.0772,0.9831
"0427907707",0.0772,0.9811
"0427907708",0.0772,0.9593
"0427907709",0.0772,0.988
"0427907710",0.0772,0.9316
"0427907711",0.0772,0.9593
"0427907712",0.0772,0.9593
"0427907713",0.0772,0.9593
"0427907714",0.0772,0.9593
"0427907715",0.0772,0.9752
"0427907716",0.0772,0.9732
"0427907717",0.0772,0.9415
"0427907718",0.0772,0.9662
"0427907719",0.0772,0.9593
"0427907720",0.0772,0.9593
"0427907721",0.0772,0.988
"0427907722",0.0772,0.9316
"0427907723",0.0772,0.9593
"0427907724",0.0772,0.9593
"0427907725",0.0772,0.9593
"0427907726",0.0772,0.9593
"0427907727",0.0772,0.9435
"0427907728",0.0772,0.9553
"0427907729",0.0772,0.9563
"0427907730",0.0772,0.9286
"0427907731",0.0772,0.9158
"0427907732",0.0772,0.9167
"0427907733",0.0772,0.9138
"0427907734",0.0772,0.9415
"0427907735",0.0772,0.9712
"0427907736",0.0772,0.9692
"0427907737",0.0772,0.9623
"0427907738",0.0772,0.9227
"0427907739",0.0772,0.9484
"0427907740",0.0772,0.9227
"0427907741",0.0772,0.896
"0427907742",0.0772,0.896
"0427907743",0.0772,0.9227
"0427907744",0.0772,0.9227
"0427907745",0.0772,0.896
"0427907746",0.0772,0.9524
"0427907747",0.0772,0.9276
"0427907748",0.0772,0.892
"0427907749",0.0772,0.9593
"0427907750",0.0772,0.9336
"0427907751",0.0772,0.9593
"0427907752",0.0772,0.9593
"0427907753",0.0772,0.9138
"0427907754",0.0772,0.9415
"0427907755",0.0772,0.895
"0427907756",0.0772,0.894
"0427907757",0.0772,0.9019
"0427907758",0.0772,0.9593
"0427907759",0.0772,0.9148
"0427907760",0.0772,0.9207
"0427907761",0.0772,0.9128
"0427907762",0.0772,0.9088
"0427907763",0.0772,0.9177
"0427907764",0.0772,0.8999
"0427907765",0.0772,0.9039
"0427907766",0.0772,0.9207
"0427907767",0.0772,0.8851
"0427907768",0.0772,0.9167
"0427907769",0.0772,0.9128
"0427907770",0.0772,0.8732
"0427907771",0.0772,0.9316
"0427907772",0.0772,0.9306
"0427907773",0.0772,0.9266
"0427907774",0.0772,0.9365
"0427907775",0.0772,0.9405
"0427907776",0.0772,0.9128
"0427907777",0.0772,0.9365
"0427907778",0.0772,0.9365
"0427907779",0.0772,0.9415
"0427907780",0.0772,0.9207
"0427907781",0.0772,0.8653
"0427907782",0.0772,0.9009
"0427907783",0.0772,0.9415
"0427907784",0.0772,0.9415
"0427907785",0.0772,0.9702
"0427907786",0.0772,0.9375
"0427907787",0.0772,0.9405
"0427907788",0.0772,0.9514
"0427907789",0.0772,0.9237
"0427907790",0.0772,0.9237
"0427907791",0.0772,0.9237
"0427907792",0.0772,0.9514
"0427907793",0.0772,0.9514
"0427907794",0.0772,0.9712
"0427907795",0.0772,0.9514
"0427907796",0.0772,0.9702
"0427907797",0.0772,0.9702
"0427907798",0.0772,0.9702
"0427907799",0.0772,0.9702
"0427907800",0.0772,0.9702
"0427907801",0.0772,0.9623
"0427907802",0.0772,0.9672
"0427907803",0.0772,0.9276
"0427907804",0.0772,0.9752
"0427907805",0.0772,0.986
"0427907806",0.0772,0.9752
"0427907807",0.0772,0.9761
"0427907808",0.0772,0.9702
"0427907809",0.0772,0.9702
"0427907810",0.0772,0.9801
"0427907811",0.0772,0.9791
"0427907812",0.0772,0.9781
"0427907813",0.0772,0.986
"0427907814",0.0772,0.986
"0427907815",0.0772,0.9682
"0427907816",0.0772,0.9702
"0427907817",0.0772,0.9702
"0427907818",0.0772,0.9702
"0427907819",0.0772,0.9702
"0427907820",0.0772,0.9702
"0427907821",0.0772,0.9702
"0427907822",0.0772,0.9702
"0427907823",0.0772,0.9702
"0427907824",0.0772,0.9088
"0427907825",0.0772,0.9128
"0427907826",0.0772,0.9197
"0427907827",0.0772,0.9148
"0427907828",0.0772,0.9158
"0427907829",0.0772,0.9118
"0427907830",0.0772,0.9702
"0427907831",0.0772,0.9702
"0427907832",0.0772,0.9078
"0427907833",0.0772,0.9009
"0427907834",0.0772,0.9138
"0427907835",0.0772,0.9088
"0427907836",0.0772,0.9088
"0427907837",0.0772,0.9019
"0427907838",0.0772,0.9415
"0427907839",0.0772,0.9415
"0427907840",0.0772,0.9128
"0427907841",0.0772,0.8633
"0427907842",0.0772,0.8633
"0427907843",0.0772,0.8563
"0427907844",0.0772,0.8544
"0427907845",0.0772,0.8593
"0427907846",0.0772,0.8534
"0427907847",0.0772,0.8633
"0427907848",0.0772,0.9088
"0427907849",0.0772,0.9177
"0427907850",0.0772,0.9128
"0427907851",0.0772,0.9078
"0427907852",0.0772,0.9049
"0427907853",0.0772,0.8831
"0427907854",0.0772,0.8573
"0427907855",0.0772,0.8573
"0427907856",0.0772,0.8316
"0427907857",0.0772,0.8316
"0427907858",0.0772,0.8375
"0427907859",0.0772,0.8801
"0427907860",0.0772,0.8573
"0427907861",0.0772,0.8831
"0427907862",0.0772,0.8831
"0427907863",0.0772,0.8831
"0427907864",0.0772,0.8573
"0427907865",0.0772,0.8771
"0427907866",0.0772,0.8603
"0427907867",0.0772,0.8791
"0427907868",0.0772,0.8821
"0427907869",0.0772,0.8514
"0427907870",0.0772,0.8405
"0427907871",0.0772,0.8653
"0427907872",0.0772,0.8633
"0427907873",0.0772,0.8653
"0427907874",0.0772,0.8662
"0427907875",0.0772,0.8405
"0427907876",0.0772,0.8405
"0427907877",0.0772,0.8385
"0427907878",0.0772,0.8395
"0427907879",0.0772,0.8603
"0427907880",0.0772,0.8405
"0427907881",0.0772,0.8405
"0427907882",0.0772,0.8464
"0427907883",0.0772,0.8979
"0427907884",0.0772,0.8989
"0427907885",0.0772,0.9019
"0427907886",0.0772,0.9257
"0427907887",0.0772,0.9306
"0427907888",0.0772,1.0575
"0427907889",0.0772,1.0585
"0427907890",0.0772,1.0605
"0427907891",0.0772,1.0645
"0427907892",0.0772,1.0666
"0427907893",0.0772,1.0676
"0427907894",0.0772,1.0676
"0427907895",0.0772,1.0706
"0427907896",0.0772,1.0706
"0427907897",0.0772,1.0686
"0427907898",0.0772,1.0716
"0427907899",0.0772,1.0696
"0427907900",0.0772,1.0686
"0427907901",0.0772,1.0676
"0427907902",0.0772,1.0676
"0427907903",0.0772,1.0676
"0428007328",0.0812,1.0514
"0428007329",0.0812,1.0837
"0428007330",0.0812,1.0837
"0428007331",0.0812,1.0837
"0428007332",0.0812,1.0837
"0428007333",0.0812,1.0837
"0428007334",0.0812,1.0837
"0428007335",0.0812,1.0837
"0428007336",0.0812,1.0837
"0428007337",0.0812,1.0837
"0428007338",0.0812,1.0837
"0428007339",0.0812,1.0837
"0428007340",0.0812,1.0514
"0428007341",0.0812,1.0514
"0428007342",0.0812,1.0514
"0428007343",0.0812,1.0514
"0428007344",0.0812,1.0514
"0428007345",0.0812,1.014
"0428007346",0.0812,1.0161
"0428007347",0.0812,1.0383
"0428007348",0.0812,1.0393
"0428007349",0.0812,1.0282
"0428007350",0.0812,1.0352
"0428007351",0.0812,1.0171
"0428007352",0.0812,0.9841
"0428007353",0.0812,0.989
"0428007354",0.0812,1.0312
"0428007355",0.0812,1.0161
"0428007356",0.0812,0.9712
"0428007357",0.0812,1.0312
"0428007358",0.0812,1.0312
"0428007359",0.0812,0.9801
"0428007360",0.0812,1.0312
"0428007361",0.0812,1.0312
"0428007362",0.0812,1.0312
"0428007363",0.0812,0.9801
"0428007364",0.0812,0.9801
"0428007365",0.0812,1.0312
"0428007366",0.0812,0.9435
"0428007367",0.0812,0.9514
"0428007368",0.0812,0.9504
"0428007369",0.0812,0.9514
"0428007370",0.0812,0.9494
"0428007371",0.0812,0.9158
"0428007372",0.0812,0.9623
"0428007373",0.0812,0.9623
"0428007374",0.0812,0.9623
"0428007375",0.0812,0.9435
"0428007376",0.0812,0.9435
"0428007377",0.0812,0.9435
"0428007378",0.0812,0.9722
"0428007379",0.0812,0.9722
"0428007380",0.0812,1
"0428007381",0.0812,1.0413
"0428007382",0.0812,1.0151
"0428007383",0.0812,1.0312
"0428007384",0.0812,0.9821
"0428007385",0.0812,1.0312
"0428007386",0.0812,0.9227
"0428007387",0.0812,0.9177
"0428007388",0.0812,0.9039
"0428007389",0.0812,0.894
"0428007390",0.0812,0.8811
"0428007391",0.0812,0.9019
"0428007392",0.0812,0.9158
"0428007393",0.0812,0.9197
"0428007394",0.0812,0.9217
"0428007395",0.0812,0.9068
"0428007396",0.0812,0.9237
"0428007397",0.0812,0.9286
"0428007398",0.0812,0.9454
"0428007399",0.0812,0.9534
"0428007400",0.0812,0.9811
"0428007401",0.0812,0.9771
"0428007402",0.0812,0.9801
"0428007403",0.0812,0.989
"0428007404",0.0812,1.011
"0428007405",0.0812,1.011
"0428007406",0.0812,1.012
"0428007407",0.0812,1.0514
"0428007408",0.0812,1.0514
"0428007409",0.0812,1.0837
"0428007410",0.0812,1.0484
"0428007411",0.0812,1.0393
"0428007412",0.0812,1.0413
"0428007413",0.0812,1.0413
"0428007414",0.0812,1.013
"0428007415",0.0812,1.0241
"0428007416",0.0812,1.0312
"0428007417",0.0812,1.0454
"0428007418",0.0812,1.0494
"0428007419",0.0812,1.0423
"0428007420",0.0812,1.0454
"0428007421",0.0812,1.0363
"0428007422",0.0812,1.0736
"0428007423",0.0812,1.0827
"0428007424",0.0812,1.1383
"0428007425",0.0812,1.0585
"0428007426",0.0812,1.0504
"0428007427",0.0812,1.0554
"0428007428",0.0812,1.0868
"0428007429",0.0812,1.0726
"0428007430",0.0812,1.0888
"0428007431",0.0812,1.0807
"0428007432",0.0812,1.1201
"0428007433",0.0812,1.0696
"0428007434",0.0812,1.0979
"0428007435",0.0812,1.0625
"0428007436",0.0812,1.0938
"0428007437",0.0812,1.1039
"0428007438",0.0812,1.111
"0428007439",0.0812,1.1039
"0428007440",0.0812,1.0928
"0428007441",0.0812,1.116
"0428007442",0.0812,1.0989
"0428007443",0.0812,1.1292
"0428007444",0.0812,1.0989
"0428007445",0.0812,1.0746
"0428007446",0.0812,1.0979
"0428007447",0.0812,1.108
"0428007448",0.0812,1.116
"0428007449",0.0812,1.1039
"0428007450",0.0812,1.1039
"0428007451",0.0812,1.1039
"0428007452",0.0812,1.1373
"0428007453",0.0812,1.1373
"0428007454",0.0812,1.1524
"0428007455",0.0812,1.1241
"0428007456",0.0812,1.1171
"0428007457",0.0812,1.1272
"0428007458",0.0812,1.0898
"0428007459",0.0812,1.0857
"0428007460",0.0812,1.0938
"0428007461",0.0812,1.0847
"0428007462",0.0812,1.0847
"0428007463",0.0812,1.113
"0428007464",0.0812,1.113
"0428007465",0.0812,1.1251
"0428007466",0.0812,1.1272
"0428007467",0.0812,1.0979
"0428007468",0.0812,1.0868
"0428007469",0.0812,1.0979
"0428007470",0.0772,1.0847
"0428007471",0.0772,1.0777
"0428007472",0.0772,1.0322
"0428007473",0.0772,1.0575
"0428007474",0.0772,1.0494
"0428007475",0.0772,1.0565
"0428007476",0.0772,1.0454
"0428007477",0.0772,1.0504
"0428007478",0.0772,1.0221
"0428007479",0.0772,1.0605
"0428007480",0.0772,1.0857
"0428007481",0.0772,1.0857
"0428007482",0.0772,1.0857
"0428007483",0.0772,1.0857
"0428007484",0.0772,1.0857
"0428007485",0.0772,1.0534
"0428007486",0.0772,1.0534
"0428007487",0.0772,1.0534
"0428007488",0.0772,1.0534
"0428007489",0.0772,1.0857
"0428007490",0.0772,1.0857
"0428007491",0.0772,1.0857
"0428007492",0.0772,1.0857
"0428007493",0.0772,1.0857
"0428007494",0.0772,1.0857
"0428007495",0.0772,1.0857
"0428007496",0.0772,1.0857
"0428007497",0.0772,1.0857
"0428007498",0.0772,1.0847
"0428007499",0.0772,1.0807
"0428007500",0.0772,1.0817
"0428007501",0.0772,1.0857
"0428007502",0.0772,1.0857
"0428007503",0.0772,1.0857
"0428007504",0.0772,1.0534
"0428007505",0.0772,1.0857
"0428007506",0.0772,1.0857
"0428007507",0.0772,1.0857
"0428007508",0.0772,1.0857
"0428007509",0.0772,1.0706
"0428007510",0.0772,1.1059
"0428007511",0.0772,1.1059
"0428007512",0.0772,1.0726
"0428007513",0.0772,1.0797
"0428007514",0.0772,1.1059
"0428007515",0.0772,1.1059
"0428007516",0.0772,1.1059
"0428007517",0.0772,1.1059
"0428007518",0.0772,1.1059
"0428007519",0.0772,1.1059
"0428007520",0.0772,1.0726
"0428007521",0.0772,1.0726
"0428007522",0.0772,1.0777
"0428007523",0.0772,1.0777
"0428007524",0.0772,1.0817
"0428007525",0.0772,1.0817
"0428007526",0.0772,1.0746
"0428007527",0.0772,1.0817
"0428007528",0.0772,1.0615
"0428007529",0.0772,1.0847
"0428007530",0.0772,1.0767
"0428007531",0.0772,1.11
"0428007532",0.0772,1.112
"0428007533",0.0772,1.115
"0428007534",0.0772,1.0938
"0428007535",0.0772,1.0969
"0428007536",0.0772,1.1029
"0428007537",0.0772,1.111
"0428007538",0.0772,1.1332
"0428007539",0.0772,1.0969
"0428007540",0.0772,1.109
"0428007541",0.0772,1.1039
"0428007542",0.0772,1.1312
"0428007543",0.0772,1.1171
"0428007544",0.0772,1.113
"0428007545",0.0772,1.108
"0428007546",0.0772,1.1029
"0428007547",0.0772,1.1039
"0428007548",0.0772,1.1171
"0428007549",0.0772,1.1221
"0428007550",0.0772,1.1231
"0428007551",0.0772,1.1231
"0428007552",0.0772,1.0342
"0428007553",0.0772,1.0342
"0428007554",0.0772,1.0363
"0428007555",0.0772,1.0342
"0428007556",0.0772,1.0898
"0428007557",0.0772,1.1231
"0428007558",0.0772,1.1231
"0428007559",0.0772,1.0898
"0428007560",0.0772,1.0898
"0428007561",0.0772,1.0999
"0428007562",0.0772,1.0827
"0428007563",0.0772,1.11
"0428007564",0.0772,1.1211
"0428007565",0.0772,1.1554
"0428007566",0.0772,1.1554
"0428007567",0.0772,1.1554
"0428007568",0.0772,1.1322
"0428007569",0.0772,1.1312
"0428007570",0.0772,1.1302
"0428007571",0.0772,1.1241
"0428007572",0.0772,1.1272
"0428007573",0.0772,1.1504
"0428007574",0.0772,1.1282
"0428007575",0.0772,1.1292
"0428007576",0.0772,1.1655
"0428007577",0.0772,1.1615
"0428007578",0.0772,1.1575
"0428007579",0.0772,1.1544
"0428007580",0.0772,1.1918
"0428007581",0.0772,1.1423
"0428007582",0.0772,1.1332
"0428007583",0.0772,1.1423
"0428007584",0.0772,1.1362
"0428007585",0.0772,1.1665
"0428007586",0.0772,1.1332
"0428007587",0.0772,1.1231
"0428007588",0.0772,1.1564
"0428007589",0.0772,1.1312
"0428007590",0.0772,1.1676
"0428007591",0.0772,1.1676
"0428007592",0.0772,1.1676
"0428007593",0.0772,1.1676
"0428007594",0.0772,1.1676
"0428007595",0.0772,1.1676
"0428007596",0.0772,1.1332
"0428007597",0.0772,1.1332
"0428007598",0.0772,1.1332
"0428007599",0.0772,1.1332
"0428007600",0.0772,1.1332
"0428007601",0.0772,1.1332
"0428007602",0.0772,1.1029
"0428007603",0.0772,1.1433
"0428007604",0.0772,1.1433
"0428007605",0.0772,1.1433
"0428007606",0.0772,1.11
"0428007607",0.0772,1.11
"0428007608",0.0772,1.11
"0428007609",0.0772,1.0777
"0428007610",0.0772,1.0777
"0428007611",0.0772,1.0777
"0428007612",0.0772,1.0777
"0428007613",0.0772,1.0777
"0428007614",0.0772,1.0777
"0428007615",0.0772,1.0777
"0428007616",0.0772,1.0777
"0428007617",0.0772,1.0777
"0428007618",0.0772,1.0777
"0428007619",0.0772,1.11
"0428007620",0.0772,1.1433
"0428007621",0.0772,1.1433
"0428007622",0.0772,1.1777
"0428007623",0.0772,1.1413
"0428007624",0.0772,1.1403
"0428007625",0.0772,1.1524
"0428007626",0.0772,1.1585
"0428007627",0.0772,1.116
"0428007628",0.0772,1.1544
"0428007629",0.0772,1.113
"0428007630",0.0772,1.1585
"0428007631",0.0772,1.1251
"0428007632",0.0772,1.1251
"0428007633",0.0772,1.1251
"0428007634",0.0772,1.1251
"0428007635",0.0772,1.1251
"0428007636",0.0772,1.1251
"0428007637",0.0772,1.1251
"0428007638",0.0772,1.0918
"0428007639",0.0772,1.0918
"0428007640",0.0772,1.1251
"0428007641",0.0772,1.1251
"0428007642",0.0772,1.0918
"0428007643",0.0772,1.0918
"0428007644",0.0772,1.0918
"0428007645",0.0772,1.0918
"0428007646",0.0772,1.0918
"0428007647",0.0772,1.0918
"0428007648",0.0772,1.0918
"0428007649",0.0772,1.0918
"0428007650",0.0772,1.0918
"0428007651",0.0772,1.0918
"0428007652",0.0772,1.0837
"0428007653",0.0772,1.0787
"0428007654",0.0772,1.112
"0428007655",0.0772,1.112
"0428007656",0.0772,1.112
"0428007657",0.0772,1.112
"0428007658",0.0772,1.0716
"0428007659",0.0772,1.0827
"0428007660",0.0772,1.112
"0428007661",0.0772,1.112
"0428007662",0.0772,1.112
"0428007663",0.0772,1.1251
"0428007664",0.0772,1.1251
"0428007665",0.0772,1.1251
"0428007666",0.0772,1.1251
"0428007667",0.0772,1.1251
"0428007668",0.0772,1.1251
"0428007669",0.0772,1.1251
"0428007670",0.0772,1.1251
"0428007671",0.0772,1.0918
"0428007672",0.0792,1.1251
"0428007673",0.0792,1.1463
"0428007674",0.0812,1.1463
"0428007675",0.0812,1.112
"0428007676",0.0812,1.0918
"0428007677",0.0812,1.0918
"0428007678",0.0812,1.0595
"0428007679",0.0812,1.0918
"0428007680",0.0772,1.0918
"0428007681",0.0772,1.0817
"0428007682",0.0772,1.0817
"0428007683",0.0772,1.0464
"0428007684",0.0772,1.0645
"0428007685",0.0772,1.0484
"0428007686",0.0772,1.0554
"0428007687",0.0772,1.0797
"0428007688",0.0772,1.0696
"0428007689",0.0772,1.0746
"0428007690",0.0772,1.0746
"0428007691",0.0772,1.0625
"0428007692",0.0772,1.0686
"0428007693",0.0772,1.0746
"0428007694",0.0772,1.0767
"0428007695",0.0772,1.0575
"0428007696",0.0772,1.0585
"0428007697",0.0772,1.0231
"0428007698",0.0772,1.0171
"0428007699",0.0772,1.0161
"0428007700",0.0772,1.013
"0428007701",0.0772,1
"0428007702",0.0772,0.9593
"0428007703",0.0772,1.0191
"0428007704",0.0772,0.985
"0428007705",0.0772,0.9811
"0428007706",0.0772,0.9593
"0428007707",0.0772,0.9593
"0428007708",0.0772,0.9593
"0428007709",0.0772,0.988
"0428007710",0.0772,0.988
"0428007711",0.0772,0.9593
"0428007712",0.0772,0.9593
"0428007713",0.0772,0.9593
"0428007714",0.0772,0.9593
"0428007715",0.0772,0.9722
"0428007716",0.0772,0.9682
"0428007717",0.0772,0.9365
"0428007718",0.0772,0.9633
"0428007719",0.0772,0.9593
"0428007720",0.0772,0.9593
"0428007721",0.0772,0.988
"0428007722",0.0772,0.9593
"0428007723",0.0772,0.9514
"0428007724",0.0772,0.9415
"0428007725",0.0772,0.9385
"0428007726",0.0772,0.9375
"0428007727",0.0772,0.9375
"0428007728",0.0772,0.9415
"0428007729",0.0772,0.9227
"0428007730",0.0772,0.9187
"0428007731",0.0772,0.9356
"0428007732",0.0772,0.9356
"0428007733",0.0772,0.9484
"0428007734",0.0772,0.9573
"0428007735",0.0772,0.9573
"0428007736",0.0772,0.9573
"0428007737",0.0772,0.9484
"0428007738",0.0772,0.9197
"0428007739",0.0772,0.9227
"0428007740",0.0772,0.9227
"0428007741",0.0772,0.9227
"0428007742",0.0772,0.9158
"0428007743",0.0772,0.896
"0428007744",0.0772,0.9227
"0428007745",0.0772,0.9336
"0428007746",0.0772,0.9415
"0428007747",0.0772,0.9227
"0428007748",0.0772,0.9128
"0428007749",0.0772,0.9108
"0428007750",0.0772,0.9336
"0428007751",0.0772,0.9593
"0428007752",0.0772,0.9593
"0428007753",0.0772,0.9138
"0428007754",0.0772,0.9138
"0428007755",0.0772,0.9138
"0428007756",0.0772,0.9138
"0428007757",0.0772,0.9138
"0428007758",0.0772,0.9138
"0428007759",0.0772,0.9108
"0428007760",0.0772,0.9128
"0428007761",0.0772,0.9128
"0428007762",0.0772,0.9177
"0428007763",0.0772,0.9177
"0428007764",0.0772,0.9158
"0428007765",0.0772,0.9148
"0428007766",0.0772,0.9187
"0428007767",0.0772,0.9207
"0428007768",0.0772,0.9227
"0428007769",0.0772,0.896
"0428007770",0.0772,0.9197
"0428007771",0.0772,0.9158
"0428007772",0.0772,0.9306
"0428007773",0.0772,0.9257
"0428007774",0.0772,0.9266
"0428007775",0.0772,0.9158
"0428007776",0.0772,0.9148
"0428007777",0.0772,0.9375
"0428007778",0.0772,0.9365
"0428007779",0.0772,0.9197
"0428007780",0.0772,0.8979
"0428007781",0.0772,0.9128
"0428007782",0.0772,0.9197
"0428007783",0.0772,0.9415
"0428007784",0.0772,0.9702
"0428007785",0.0772,0.9454
"0428007786",0.0772,0.9514
"0428007787",0.0772,0.9454
"0428007788",0.0772,0.9237
"0428007789",0.0772,0.9514
"0428007790",0.0772,0.9514
"0428007791",0.0772,0.9514
"0428007792",0.0772,0.9514
"0428007793",0.0772,0.9742
"0428007794",0.0772,0.9791
"0428007795",0.0772,0.9801
"0428007796",0.0772,0.9722
"0428007797",0.0772,1.0252
"0428007798",0.0772,0.9702
"0428007799",0.0772,0.9702
"0428007800",0.0772,1.0262
"0428007801",0.0772,0.9752
"0428007802",0.0772,0.986
"0428007803",0.0772,0.986
"0428007804",0.0772,0.986
"0428007805",0.0772,0.9563
"0428007806",0.0772,0.9563
"0428007807",0.0772,0.9712
"0428007808",0.0772,0.9722
"0428007809",0.0772,0.9702
"0428007810",0.0772,0.9365
"0428007811",0.0772,0.9425
"0428007812",0.0772,0.9415
"0428007813",0.0772,0.9445
"0428007814",0.0772,0.9514
"0428007815",0.0772,0.9544
"0428007816",0.0772,0.9702
"0428007817",0.0772,0.9702
"0428007818",0.0772,0.9702
"0428007819",0.0772,0.9702
"0428007820",0.0772,0.9702
"0428007821",0.0772,0.9702
"0428007822",0.0772,0.9702
"0428007823",0.0772,0.9702
"0428007824",0.0772,0.9167
"0428007825",0.0772,0.9098
"0428007826",0.0772,0.9068
"0428007827",0.0772,0.9058
"0428007828",0.0772,0.9058
"0428007829",0.0772,0.9039
"0428007830",0.0772,0.9088
"0428007831",0.0772,0.887
"0428007832",0.0772,0.889
"0428007833",0.0772,0.9078
"0428007834",0.0772,0.9068
"0428007835",0.0772,0.8999
"0428007836",0.0772,0.9039
"0428007837",0.0772,0.894
"0428007838",0.0772,0.9128
"0428007839",0.0772,0.9167
"0428007840",0.0772,0.9128
"0428007841",0.0772,0.896
"0428007842",0.0772,0.8712
"0428007843",0.0772,0.8643
"0428007844",0.0772,0.8831
"0428007845",0.0772,0.8801
"0428007846",0.0772,0.895
"0428007847",0.0772,0.895
"0428007848",0.0772,0.9217
"0428007849",0.0772,0.9128
"0428007850",0.0772,0.9078
"0428007851",0.0772,0.8831
"0428007852",0.0772,0.8831
"0428007853",0.0772,0.9138
"0428007854",0.0772,0.9128
"0428007855",0.0772,0.8831
"0428007856",0.0772,0.8831
"0428007857",0.0772,0.8316
"0428007858",0.0772,0.8831
"0428007859",0.0772,0.8573
"0428007860",0.0772,0.8831
"0428007861",0.0772,0.8831
"0428007862",0.0772,0.8573
"0428007863",0.0772,0.8831
"0428007864",0.0772,0.8316
"0428007865",0.0772,0.8573
"0428007866",0.0772,0.8573
"0428007867",0.0772,0.8563
"0428007868",0.0772,0.8831
"0428007869",0.0772,0.8662
"0428007870",0.0772,0.8573
"0428007871",0.0772,0.8613
"0428007872",0.0772,0.8672
"0428007873",0.0772,0.8771
"0428007874",0.0772,0.8573
"0428007875",0.0772,0.8573
"0428007876",0.0772,0.8573
"0428007877",0.0772,0.8831
"0428007878",0.0772,0.8316
"0428007879",0.0772,0.8563
"0428007880",0.0772,0.8316
"0428007881",0.0772,0.8375
"0428007882",0.0772,0.8415
"0428007883",0.0772,0.8662
"0428007884",0.0772,0.8979
"0428007885",0.0772,0.9306
"0428007886",0.0772,0.9098
"0428007887",0.0772,0.9553
"0428007888",0.0772,1.0605
"0428007889",0.0772,1.0656
"0428007890",0.0772,1.0676
"0428007891",0.0772,1.0645
"0428007892",0.0772,1.0676
"0428007893",0.0772,1.0686
"0428007894",0.0772,1.0706
"0428007895",0.0772,1.0716
"0428007896",0.0772,1.0716
"0428007897",0.0772,1.0716
"0428007898",0.0772,1.0706
"0428007899",0.0772,1.0696
"0428007900",0.0772,1.0706
"0428007901",0.0772,1.0726
"0428107328",0.0812,1.0837
"0428107329",0.0812,1.0837
"0428107330",0.0812,1.0837
"0428107331",0.0812,1.0837
"0428107332",0.0812,1.0837
"0428107333",0.0812,1.0837
"0428107334",0.0812,1.0837
"0428107335",0.0812,1.0837
"0428107336",0.0812,1.0837
"0428107337",0.0812,1.0837
"0428107338",0.0812,1.0837
"0428107339",0.0812,1.0837
"0428107340",0.0812,1.0837
"0428107341",0.0812,1.0514
"0428107342",0.0812,1.0514
"0428107343",0.0812,1.0514
"0428107344",0.0812,1.0231
"0428107345",0.0812,1.014
"0428107346",0.0812,1.0201
"0428107347",0.0812,1.0514
"0428107348",0.0812,1.0252
"0428107349",0.0812,1.0211
"0428107350",0.0812,0.9791
"0428107351",0.0812,1.013
"0428107352",0.0812,0.9831
"0428107353",0.0812,1.0312
"0428107354",0.0812,1.0312
"0428107355",0.0812,1.0312
"0428107356",0.0812,1.0312
"0428107357",0.0812,0.9801
"0428107358",0.0812,0.9801
"0428107359",0.0812,0.9801
"0428107360",0.0812,0.9534
"0428107361",0.0812,0.9524
"0428107362",0.0812,0.9801
"0428107363",0.0812,0.9801
"0428107364",0.0812,0.9801
"0428107365",0.0812,1.0312
"0428107366",0.0812,0.9158
"0428107367",0.0812,0.9494
"0428107368",0.0812,0.9435
"0428107369",0.0812,0.9266
"0428107370",0.0812,0.9415
"0428107371",0.0812,0.9158
"0428107372",0.0812,1.011
"0428107373",0.0812,0.9623
"0428107374",0.0812,0.9158
"0428107375",0.0812,0.9435
"0428107376",0.0812,0.9722
"0428107377",0.0812,0.9435
"0428107378",0.0812,0.9722
"0428107379",0.0812,1
"0428107380",0.0812,1.0221
"0428107381",0.0812,0.9722
"0428107382",0.0812,1.0221
"0428107383",0.0812,1.0332
"0428107384",0.0812,1.0332
"0428107385",0.0812,1.012
"0428107386",0.0812,0.9395
"0428107387",0.0812,0.9039
"0428107388",0.0812,0.9138
"0428107389",0.0812,0.887
"0428107390",0.0812,0.8999
"0428107391",0.0812,0.9088
"0428107392",0.0812,0.9197
"0428107393",0.0812,0.9177
"0428107394",0.0812,0.9237
"0428107395",0.0812,0.9217
"0428107396",0.0812,0.9167
"0428107397",0.0812,0.9187
"0428107398",0.0812,0.9454
"0428107399",0.0812,0.9474
"0428107400",0.0812,0.9603
"0428107401",0.0812,0.9603
"0428107402",0.0812,0.9801
"0428107403",0.0812,0.9712
"0428107404",0.0812,0.988
"0428107405",0.0812,0.9811
"0428107406",0.0812,1.011
"0428107407",0.0812,1.012
"0428107408",0.0812,1.0514
"0428107409",0.0812,1.0514
"0428107410",0.0812,1.0514
"0428107411",0.0812,1.0342
"0428107412",0.0812,1.0534
"0428107413",0.0812,1.0625
"0428107414",0.0812,1.0615
"0428107415",0.0812,1.0443
"0428107416",0.0812,1.0312
"0428107417",0.0812,1.0443
"0428107418",0.0812,1.0504
"0428107419",0.0812,1.0595
"0428107420",0.0812,1.0454
"0428107421",0.0812,1.0534
"0428107422",0.0812,1.0342
"0428107423",0.0812,1.1039
"0428107424",0.0812,1.111
"0428107425",0.0812,1.0595
"0428107426",0.0812,1.0474
"0428107427",0.0812,1.0676
"0428107428",0.0812,1.0847
"0428107429",0.0812,1.0726
"0428107430",0.0812,1.0756
"0428107431",0.0812,1.0868
"0428107432",0.0812,1.0938
"0428107433",0.0812,1.0756
