"","zip","fire1","fire2","brush_fire","water_weather","water_nonweather","wind","hail","lightning","theft","liability","hurricane","other"
"455","11731",1.3625,1.3625,1,0.8544,1.3968,1.712,1.52,1.4756,0.896,0.7821,4.7096,1.8685
"456","11732",1.0958,1.0958,1,0.8544,1.3968,1.712,1.52,1.4756,0.896,0.7821,4.7096,1.7837
"457","11733",1.3625,1.3625,1,0.8544,1.3968,1.712,1.52,1.4756,0.896,1.62,5.6914,1.8685
"458","11735",1.3625,1.3625,1,0.8544,1.3968,1.0989,0.8771,0.7534,0.896,0.7821,4.7096,1.7837
"459","11737",1.3625,1.3625,1,0.8544,1.3968,1.0989,0.8771,0.7534,0.896,0.7821,4.7096,1.7837
"460","11738",1.3625,1.3625,1,0.8544,1.3968,1.0989,0.8771,0.7534,0.896,0.8979,4.7096,1.8685
"461","11739",1.3625,1.3625,1,0.8544,1.3968,1.0989,0.8771,0.7534,0.896,1.62,7.0963,1.8685
"462","11740",1.3625,1.3625,1,0.8544,1.3968,1.712,1.52,1.4756,0.896,0.7821,4.7096,1.8685
"463","11741",1.3625,1.3625,1,0.8544,1.3968,1.0989,0.8771,0.7534,0.896,0.8979,4.7096,1.8685
"464","11742",1.3625,1.3625,1,0.8544,1.3968,1.0989,0.8771,0.7534,0.896,0.8979,4.7096,1.8685
"465","11743",1.3625,1.3625,1,0.8544,1.3968,1.712,1.52,1.4756,0.896,0.7821,5.6914,1.8685
"466","11746",1.3625,1.3625,1,0.8544,1.3968,1.712,1.52,1.4756,0.896,0.7821,4.7096,1.8685
"467","11747",1.3625,1.3625,1,0.8544,1.3968,1.0989,0.8771,0.7534,0.896,0.7821,4.7096,1.8685
"468","11749",1.3625,1.3625,1,0.8544,1.3968,1.0989,0.8771,0.7534,0.896,1.62,4.7096,1.8685
"469","11751",1.3625,1.3625,1,0.8544,1.3968,1.0989,0.8771,0.7534,0.896,1.62,5.4257,1.8685
"470","11752",1.3625,1.3625,1,0.8544,1.3968,1.0989,0.8771,0.7534,0.896,1.62,5.4257,1.8685
"471","11753",1.3625,1.3625,1,0.8544,1.3968,1.712,1.52,1.4756,0.896,0.7821,4.7096,0.7613
"472","11754",1.3625,1.3625,1,0.8544,1.3968,1.712,1.52,1.4756,0.896,0.7821,5.6914,1.8685
"473","11755",1.3625,1.3625,1,0.8544,1.3968,1.0989,0.8771,0.7534,0.896,1.62,4.7096,1.8685
"474","11756",1.3625,1.3625,1,0.8544,1.3968,1.0989,0.8771,0.7534,0.896,1.5827,4.7096,1.7837
"475","11757",1.3625,1.3625,1,0.8544,1.3968,1.0989,0.8771,0.7534,0.896,0.7821,5.4257,0.7613
"476","11758",1.3625,1.3625,1,0.8544,1.3968,1.0989,0.8771,0.7534,0.896,1.5827,5.4257,0.7613
"477","11762",1.3625,1.3625,1,0.8544,1.3968,1.0989,0.8771,0.7534,0.896,0.7821,5.4257,0.7613
"478","11763",1.3625,1.3625,1,0.8544,1.3968,1.0989,0.8771,0.7534,0.896,0.8979,4.7096,1.8685
"479","11764",1.3625,1.3625,1,1.3433,1.3968,1.0989,0.8771,0.7534,0.896,1.62,5.6914,1.8685
"480","11765",1.0958,1.0958,1,0.8544,1.3968,1.712,1.52,1.4756,0.896,0.7821,4.7318,1.7837
"481","11766",1.3625,1.3625,1,1.3433,1.3968,1.0989,0.8771,0.7534,0.896,1.62,5.6914,1.8685
"482","11767",1.3625,1.3625,1,0.8544,1.3968,1.712,1.52,1.4756,0.896,0.7821,4.7096,1.8685
"483","11768",1.3625,1.3625,1,0.8544,1.3968,1.712,1.52,1.4756,0.896,0.7821,5.6914,1.8685
"484","11769",1.3625,1.3625,1,0.8544,1.3968,1.0989,0.8771,0.7534,0.896,1.62,7.0963,1.8685
"485","11770",1.3625,1.3625,1,0.8544,1.3968,1.0989,0.8771,0.7534,0.896,1.62,5.4257,1.8685
"486","11771",1.0958,1.0958,1,0.8544,1.3968,1.712,1.52,1.4756,0.896,0.7821,4.7318,1.7837
"487","11772",1.3625,1.3625,1,0.8544,1.3968,1.0989,0.8771,0.7534,0.896,0.8979,7.0963,1.8685
"488","11776",1.3625,1.3625,1,1.3433,1.3968,1.0989,0.8771,0.7534,0.896,1.62,4.7096,1.8685
"489","11777",1.3625,1.3625,1,1.3433,1.3968,1.0989,0.8771,0.7534,0.896,1.62,5.6914,1.8685
"490","11778",1.3625,1.3625,1,1.3433,1.3968,1.0989,0.8771,0.7534,0.896,0.8979,5.6914,1.8685
"491","11779",1.3625,1.3625,1,0.8544,1.3968,1.0989,0.8771,0.7534,0.896,1.62,4.7096,1.8685
"492","11780",1.3625,1.3625,1,0.8544,1.3968,1.712,1.52,1.4756,0.896,0.7821,5.6914,1.8685
"493","11782",1.3625,1.3625,1,0.8544,1.3968,1.0989,0.8771,0.7534,0.896,1.62,7.0963,1.8685
"494","11783",1.3625,1.3625,1,0.8544,1.3968,1.0989,0.8771,0.7534,0.896,1.5827,5.4257,0.7613
"495","11784",1.3625,1.3625,1,0.8544,1.3968,1.0989,0.8771,0.7534,0.896,0.8979,4.7096,1.8685
"496","11786",1.3625,1.3625,1,1.3433,1.3968,1.0989,0.8771,0.7534,0.896,0.8979,5.6914,1.2948
"497","11787",1.3625,1.3625,1,0.8544,1.3968,1.712,1.52,1.4756,0.896,0.7821,4.7096,1.8685
"498","11788",1.3625,1.3625,1,0.8544,1.3968,1.0989,0.8771,0.7534,0.896,0.7821,4.7096,1.8685
"499","11789",1.3625,1.3625,1,1.3433,1.3968,1.0989,0.8771,0.7534,0.896,0.8979,5.6914,1.8685
"500","11790",1.3625,1.3625,1,0.8544,1.3968,1.712,1.52,1.4756,0.896,1.62,5.6914,1.8685
"501","11791",1.0958,1.0958,1,0.8544,1.3968,1.712,1.52,1.4756,0.896,0.7821,4.7096,1.7837
"502","11792",1.3625,1.3625,1,1.3433,1.3968,1.0989,0.8771,0.7534,0.896,0.8979,5.6914,1.2948
"503","11793",1.3625,1.3625,1,0.8544,1.3968,1.0989,0.8771,0.7534,0.896,1.5827,5.4257,0.7613
"504","11795",1.3625,1.3625,1,0.8544,1.3968,1.0989,0.8771,0.7534,0.896,0.7821,5.4257,1.7837
"505","11796",1.3625,1.3625,1,0.8544,1.3968,1.0989,0.8771,0.7534,0.896,1.62,7.0963,1.8685
"506","11797",1.0958,1.0958,1,0.8544,1.3968,1.712,1.52,1.4756,0.896,0.7821,5.6914,1.7837
"507","11798",1.3625,1.3625,1,0.8544,1.3968,1.0989,0.8771,0.7534,0.896,0.7821,4.7096,1.8685
"508","11801",1.3625,1.3625,1,0.8544,1.3968,1.0989,0.8771,0.7534,0.896,0.7821,4.7096,0.7613
"509","11803",1.0958,1.0958,1,0.8544,1.3968,1.712,1.52,1.4756,0.896,0.7821,4.7096,1.7837
"510","11804",1.0958,1.0958,1,0.8544,1.3968,1.0989,0.8771,0.7534,0.896,0.7821,4.7096,1.7837
"511","11901",1.3625,1.3625,1,1.3433,1.3968,1.3251,1.8119,1.2463,0.896,0.8979,5.6914,1.2948
"512","11930",1.3625,1.3625,1,1.3433,1.3968,1.3251,1.8119,1.2463,0.896,0.8979,8.2194,1.2948
"513","11931",1.3625,1.3625,1,1.3433,1.3968,1.3251,1.8119,1.2463,0.896,0.8979,5.6914,1.2948
"514","11932",1.3625,1.3625,1,1.3433,1.3968,1.3251,1.8119,1.2463,0.896,0.8979,8.2194,1.2948
"515","11933",1.3625,1.3625,1,1.3433,1.3968,1.3251,1.8119,1.2463,0.896,0.8979,5.6914,1.2948
"516","11934",1.3625,1.3625,1,1.3433,1.3968,1.3251,1.8119,1.2463,0.896,0.8979,8.2194,1.2948
"517","11935",1.3625,1.3625,1,1.3433,1.3968,1.3251,1.8119,1.2463,0.896,0.8979,8.2194,1.2948
"518","11937",1.3625,1.3625,1,1.3433,1.3968,1.3251,1.8119,1.2463,0.896,0.8979,8.2194,1.2948
"519","11939",1.3625,1.3625,1,1.3433,1.3968,1.3251,1.8119,1.2463,0.896,0.8979,8.2194,1.2948
"520","11940",1.3625,1.3625,1,1.3433,1.3968,1.3251,1.8119,1.2463,0.896,0.8979,8.2194,1.2948
"521","11941",1.3625,1.3625,1,1.3433,1.3968,1.3251,1.8119,1.2463,0.896,0.8979,8.2194,1.2948
"522","11942",1.3625,1.3625,1,1.3433,1.3968,1.3251,1.8119,1.2463,0.896,0.8979,8.2194,1.2948
"523","11944",1.3625,1.3625,1,1.3433,1.3968,1.3251,1.8119,1.2463,0.896,0.8979,8.2194,1.2948
"524","11946",1.3625,1.3625,1,1.3433,1.3968,1.3251,1.8119,1.2463,0.896,0.8979,8.2194,1.2948
"525","11947",1.3625,1.3625,1,1.3433,1.3968,1.3251,1.8119,1.2463,0.896,0.8979,5.6914,1.2948
"526","11948",1.3625,1.3625,1,1.3433,1.3968,1.3251,1.8119,1.2463,0.896,0.8979,8.2194,1.2948
"527","11949",1.3625,1.3625,1,1.3433,1.3968,1.3251,1.8119,1.2463,0.896,0.8979,5.6914,1.2948
"528","11950",1.3625,1.3625,1,1.3433,1.3968,1.3251,1.8119,1.2463,0.896,0.8979,5.6914,1.2948
"529","11951",1.3625,1.3625,1,1.3433,1.3968,1.3251,1.8119,1.2463,0.896,0.8979,7.0963,1.2948
"530","11952",1.3625,1.3625,1,1.3433,1.3968,1.3251,1.8119,1.2463,0.896,0.8979,8.2194,1.2948
"531","11953",1.3625,1.3625,1,1.3433,1.3968,1.0989,0.8771,0.7534,0.896,0.8979,4.7096,1.8685
"532","11954",1.3625,1.3625,1,1.3433,1.3968,1.3251,1.8119,1.2463,0.896,0.8979,8.2194,1.2948
"533","11955",1.3625,1.3625,1,1.3433,1.3968,1.3251,1.8119,1.2463,0.896,0.8979,8.2194,1.2948
"534","11956",1.3625,1.3625,1,1.3433,1.3968,1.3251,1.8119,1.2463,0.896,0.8979,8.2194,1.2948
"535","11957",1.3625,1.3625,1,1.3433,1.3968,1.3251,1.8119,1.2463,0.896,0.8979,8.2194,1.2948
"536","11958",1.3625,1.3625,1,1.3433,1.3968,1.3251,1.8119,1.2463,0.896,0.8979,8.2194,1.2948
"537","11959",1.3625,1.3625,1,1.3433,1.3968,1.3251,1.8119,1.2463,0.896,0.8979,8.2194,1.2948
"538","11960",1.3625,1.3625,1,0.8544,1.3968,1.0989,0.8771,0.7534,0.896,0.8979,7.0963,1.8685
"539","11961",1.3625,1.3625,1,1.3433,1.3968,1.0989,0.8771,0.7534,0.896,0.8979,4.7096,1.2948
"540","11962",1.3625,1.3625,1,1.3433,1.3968,1.3251,1.8119,1.2463,0.896,0.8979,8.2194,1.2948
"541","11963",1.3625,1.3625,1,1.3433,1.3968,1.3251,1.8119,1.2463,0.896,0.8979,8.2194,1.2948
"542","11964",1.3625,1.3625,1,1.3433,1.3968,1.3251,1.8119,1.2463,0.896,0.8979,8.2194,1.2948
"543","11965",1.3625,1.3625,1,1.3433,1.3968,1.3251,1.8119,1.2463,0.896,0.8979,8.2194,1.2948
"544","11967",1.3625,1.3625,1,1.3433,1.3968,1.0989,0.8771,0.7534,0.896,0.8979,7.0963,1.2948
"545","11968",1.3625,1.3625,1,1.3433,1.3968,1.3251,1.8119,1.2463,0.896,0.8979,8.2194,1.2948
"546","11970",1.3625,1.3625,1,1.3433,1.3968,1.3251,1.8119,1.2463,0.896,0.8979,8.2194,1.2948
"547","11971",1.3625,1.3625,1,1.3433,1.3968,1.3251,1.8119,1.2463,0.896,0.8979,8.2194,1.2948
"548","11972",1.3625,1.3625,1,0.8544,1.3968,1.0989,0.8771,0.7534,0.896,0.8979,7.0963,1.8685
"549","11975",1.3625,1.3625,1,1.3433,1.3968,1.3251,1.8119,1.2463,0.896,0.8979,8.2194,1.2948
"550","11976",1.3625,1.3625,1,1.3433,1.3968,1.3251,1.8119,1.2463,0.896,0.8979,8.2194,1.2948
"551","11977",1.3625,1.3625,1,1.3433,1.3968,1.3251,1.8119,1.2463,0.896,0.8979,8.2194,1.2948
"552","11978",1.3625,1.3625,1,1.3433,1.3968,1.3251,1.8119,1.2463,0.896,0.8979,8.2194,1.2948
"553","11980",1.3625,1.3625,1,0.8544,1.3968,1.0989,0.8771,0.7534,0.896,0.8979,4.7096,1.2948
"554","12007",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.8851,0.4693,0,0.9276
"555","12008",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.5762,0.7474,0,1.5463
"556","12009",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.8851,0.4693,0,0.9276
"557","12010",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.7474,0,1.5463
"558","12015",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"559","12017",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"560","12018",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.8851,0.7474,0,1.5463
"561","12019",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.8851,0.7474,0,1.5463
"562","12020",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.5762,0.7474,0,1.5463
"563","12022",0.7593,0.7593,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,1.5463
"564","12023",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.8851,0.4693,0,0.9276
"565","12024",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,1.5463
"566","12025",0.7593,0.7593,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"567","12027",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.5762,0.7474,0,1.5463
"568","12028",0.7593,0.7593,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.7474,0,1.5463
"569","12029",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"570","12031",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"571","12032",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"572","12033",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.8851,0.4693,0,1.5463
"573","12035",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"574","12036",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"575","12037",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,1.5463
"576","12040",0.7593,0.7593,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,1.5463
"577","12041",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.8851,0.4693,0,0.9276
"578","12042",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"579","12043",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"580","12045",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.8851,0.4693,0,0.9276
"581","12046",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.8851,0.4693,0,0.9276
"582","12047",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.8851,0.7474,0,1.5463
"583","12050",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,1.5463
"584","12051",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"585","12052",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.8851,0.7474,0,1.5463
"586","12053",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.8851,0.4693,0,1.5463
"587","12054",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.8851,0.4693,0,0.9276
"588","12055",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.8851,0.4693,0,0.9276
"589","12056",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.8851,0.4693,0,1.5463
"590","12057",0.7593,0.7593,1,0.8187,1,0.8722,0.891,1.8786,0.5762,0.4693,0,1.5463
"591","12058",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"592","12059",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.8851,0.4693,0,0.9276
"593","12060",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"594","12061",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,1.5463
"595","12062",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,1.5463
"596","12063",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,1.5463
"597","12064",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"598","12065",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.5762,0.7474,0,1.5463
"599","12066",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"600","12067",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.8851,0.4693,0,0.9276
"601","12068",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"602","12069",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.7474,0,1.5463
"603","12070",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"604","12071",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"605","12072",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"606","12074",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"607","12075",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,1.5463
"608","12076",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"609","12077",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.8851,0.4693,0,0.9276
"610","12078",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"611","12082",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.8851,0.7474,0,1.5463
"612","12083",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.8851,0.4693,0,0.9276
"613","12084",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.8851,0.7474,0,1.5463
"614","12085",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.8851,0.4693,0,0.9276
"615","12086",0.7593,0.7593,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"616","12087",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"617","12089",0.7593,0.7593,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,1.5463
"618","12090",0.7593,0.7593,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,1.5463
"619","12092",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"620","12093",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"621","12094",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.7474,0,1.5463
"622","12095",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"623","12106",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,1.5463
"624","12107",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.8851,0.4693,0,0.9276
"625","12108",0.7593,0.7593,1,1.2898,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"626","12110",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.8851,0.7474,0,1.5463
"627","12115",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,1.5463
"628","12116",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"629","12117",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"630","12118",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.5762,0.7474,0,1.5463
"631","12120",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.8851,0.4693,0,0.9276
"632","12121",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.7474,0,1.5463
"633","12122",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.8851,0.4693,0,0.9276
"634","12123",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,1.5463
"635","12124",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,1.5463
"636","12125",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,1.5463
"637","12130",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,1.5463
"638","12131",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"639","12132",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,1.5463
"640","12134",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"641","12136",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,1.5463
"642","12137",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.8851,0.7474,0,1.5463
"643","12138",0.7593,0.7593,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,1.5463
"644","12139",0.7593,0.7593,1,1.2898,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"645","12140",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,1.5463
"646","12143",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.8851,0.4693,0,0.9276
"647","12144",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.8851,0.4693,0,1.5463
"648","12147",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.8851,0.4693,0,0.9276
"649","12148",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.5762,0.7474,0,1.5463
"650","12149",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"651","12150",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.8851,0.7474,0,1.5463
"652","12151",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.5762,0.7474,0,1.5463
"653","12153",0.7593,0.7593,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.7474,0,1.5463
"654","12154",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"655","12155",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"656","12156",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,1.5463
"657","12157",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"658","12158",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.8851,0.4693,0,0.9276
"659","12159",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.8851,0.4693,0,0.9276
"660","12160",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"661","12161",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.8851,0.4693,0,0.9276
"662","12164",0.7593,0.7593,1,1.2898,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"663","12165",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,1.5463
"664","12166",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"665","12167",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"666","12168",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,1.5463
"667","12169",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.7474,0,1.5463
"668","12170",0.7593,0.7593,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.5762,0.7474,0,1.5463
"669","12172",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,1.5463
"670","12173",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,1.5463
"671","12174",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,1.5463
"672","12175",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"673","12176",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"674","12177",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"675","12180",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.8851,0.7474,0,1.5463
"676","12182",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.8851,0.7474,0,1.5463
"677","12183",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.8851,0.7474,0,1.5463
"678","12184",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,1.5463
"679","12185",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.5762,0.7474,0,1.5463
"680","12186",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.8851,0.4693,0,0.9276
"681","12187",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"682","12188",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.5762,0.7474,0,1.5463
"683","12189",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.8851,0.7474,0,1.5463
"684","12190",0.8662,0.8662,1,1.2898,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
